English,Kikuyu
Animals need water for normal functioning of their body.,Ng'ombe ibataraga maaī nīguo mwīrī wayo ūhote kūruta wīra wega.
"Water is needed to make saliva for swallowing feed and for chewing the cud,","Maaī nī mabata harī gūthondeka mata maria mahūthīkaga harī kūmeria irio na gūcokia ithagumia,"
"for feed to be digested, to cool the body when it is too hot","Maaī no ma bata hari gūthīa irio, gūteithia kūiga mwīrī gīthimo-inī kīega kīa ūrugarī"
and to remove waste materials from the body in the urine and faeces.,Ningī nī mateithagia kūruta gīko mwīrī-inī kūgerera kīoro na mathugumo.
What role does fiber play in the diet of dairy cattle?,Itemi ria fibre nī rīrīkū irio-inī cia ng'ombe?
dietary fibre improves milk fat by increasing the amount of rumen acetate which acts as a precursor of milk fat synthesis.,Fibre yongereraga maguta ma iria na njīra ya kuongerera mūigana wa rumen acetate īrīa īteithagīrīria gūthondeka maguta maya.
"In fattening animals, dietary fibre helps control fat deposition in the carcasses and improves the marbling score sought by the consumer","Ningī , fibre no īteithagia kūiganania maguta nyama-inī ūndū ūtūmaga nyama īyo ītwīke ya kwendeka nī mūgūri makīria nīūndū maguta nīmetukananagia wega na nyama."
What is the importance of roughage in dairy cow nutrition?,Bata wa irio mūthemba wa mahut kūrī ng'ombe ya iria nī ūrīkū?
"Roughage is fed to promote ruminal health and decrease digestive upset, roughage is a feed ingredient that has a high concentration of slowly degradable fiber.",Irio mūthemba wa mahuti iteithagia kūgitīra mathīna ma nda ya ng'ombe na kūmīhe rīera rīega rīa gūthīa irio kahora.
"How do I manage feed additives, such as buffers and yeast, in dairy cow diets?","Ingīhota atīa kūmenya gīthimo kīiganīru kīa indo iria ciongagīrīrwo irio-inī cia ng'ombe ya iria, iria nī hamwe na yeast na buffers?"
"Sodium bicarbonate, magnesium oxide or a combination are the primary buffers recommended for feeding lactating dairy cows","Sodium bicarbonate, magnesium oxide kana mūtukanio wa indo ici nīwabata. Indo ici iria iteithagia kūrūgamia ūndū ūngīhītanire thīinī wa nda ya ng'ombe nīciongereragwo irio-inī cia ng'ombe."
What are the nutritional requirements for calves and heifers?,Irio njega cia tūcaū na mori nī irīkū?
"The three most essential nutrients for calf growth and development are water, energy and protein. Fibre, minerals and vitamins are also needed, but play a smaller role.","Mithemba itatū ya bata ya irio cia gūtethia gacaū gūkūra na kūgimara nī maaī, irio cia kuhe mwīrī hinya, kana cia energy, protien, cumbī, na cia kūrūa na mīrimū kana vitamins. Vitamins cibataranagia kwa ithimi nini."
"Water is essential for all living animals and it is good husbandry to provide calves with as much fresh, clean water as they want",Maaī ni mabata hari nyamū irī muoyo na nī mītugo mīega kūhe tūcaū maaī maingī na matheru.
What are the potential risks associated with high-concentrate diets for dairy cows?,Nī mogwati marīkū mangīrehwo nī kuhe ng'ombe cia iria irio cia mūtu kwa wūingī?
"Cattle are fed a high-concentrate diet to improve their productivity; however, it alters the rumen ecosystem due to high structural carbohydrates level, resulting in ruminal acidosis","Mahiū maheagwo irio cia mūtu kwa wūingī nīguo mongerere umithio no rīngī irio icio nī icenjagia mūrūtīre wa wira wa nda ya mbere, na rīngī mūrimū wa acidosis no wīyumīrie"
How do I prevent acidosis in dairy cows?,Ingīhota atīa kūrigirīria ng'ombe cia iria kūnyitūo ni mūrimū wa acidosis?
"Acidosis is a syndrome related to a fermentative disorder of the rumen resulting in overproduction of acid, which lowers rumen pH below pH 5.5.",Mūrimū wa acidosis umanaga na irio kūgagata ūru thīinī wa nda ya ng'ombe ūgacungīrīria nda gūthondeka acidi kwa wūingī makīria iria ītūmaga pH īthiī thī wa githimo kia 5.5.
"The problem is related to feeding management, where the ration has high levels of digestible carbohydrates and low effective fibre.","Mūrimū wa acidosis ūrehagwo nī kwaga kūhe irio kwa gīthimo kīria kīagīrīire, igakorwo īrī na irio cia hinya itarī na fibre ya kūigana na nīūndū ūcio igathīīka narua."
"Acidosis may be caused by diets high in readily fermentable carbohydrates and low in roughage, fast switch from high forage to high concentrate, excessive particle size reduction by feeding finely chopped forage.","Mūrimū wa acidosis no ūrehwo nī kūhe irio nyingī cia mūtu gūkīra mahuti, gūcenjia mūrīre wa ng'ombe o rīmwe kuuma kūhe mahuti maingī nginya kūhe mūtu mūingī, ona kūhe mahuti matinangie tūcunjī tūnini makīria."
"Signs of acidosis include Watery milk: Acetate, one of the end products of fibre digestion, is a precursor of milk fat synthesis.","Ndariri cia acidosi nī hamwe na iria gūkorwo ta rīongereirwo maaī maingī, gītūmi nī tondū wa ūnyihu wa acetate īria yonekaga rīrīa fibre īrathīyo na igateitha gūthondeka maguta ma iria."
"A diet that is low in fibre will lead to low levels of acetate in milk and thus low levels of milk fat. As a result, the milk appears watery.",Irio itarī na fibre ya kūigana inyihagia acetate īrīa īthodekaga maguta ma iria. Ūndū ūtūmaga iria rīkahana ta riongereiro maaī.
Diarrhoea—Accumulation of acid causes an influx of water from the tissues into the gut resulting in diarrhoea.,kūharwo - acidi īngīingīha thīinī wa nda nī ītūmaga maaī maume cīiga-inī ingī magoka mara-inī ūndū ūrīa ūtūmaga ng'ombe īkaharwo.
Faeces are foamy with gas bubbles and have mucin or fibrin casts.,Kīoro gīgakorwo na mūhūyū na rūrenda.
"Sore hooves (laminitis)—Endotoxins resulting from high acid production in the rumen also affect blood capillaries in the hoof, causing hooves to constrict, resulting in laminitis.","Gūthua- acidi nyingī mwīrī-inī ningī nī ītūmaga ng'ombe īgathua nīūndū wa kūhotomia thakame iria īthiaga mahūngū-inī, mahūngū makaimba."
"Ulcers, liver abscesses—High levels of acid in the rumen also cause ulcers, allowing bacteria to infiltrate the blood and causing liver abscesses, which are seen at post-mortem.","Guthūka kwa ini - acidi nyingī thīinī wa nda nīirehaga tūronda twa nda. Nīūndū ūyū, njamuthi mūthemba wa bacteria nīihotaga kūingīra thakame-inī na igagūthūkia ini."
Prevention—Good management practices are needed to prevent predisposing situations from occurring. The root problem must be found and corrected.,Kūrigīrīria - Mūtungatire mwega nī wabata nīguo kūrigīrīria maūndū marīa mangītūma ng'ombe īharwo. Kīhumo gia kūharwo no mūhaka kīmenyeke na gīthondekwo.
Buffers can also be used to prevent a drop in rumen pH when high-concentrate diets are fed.,"Buffers no īteithie kūrigīrīria kūgwa kwa ūrūrū wa nda kana githimo gia pH, angīkorwo irio nyingī cia mūtu nīcio ng'ombe īraheo."
"Ensuring the presence of effective fibre in the diet promotes production of saliva, which is a buffer",Tigīrīra irio irī na fibre njiganu nīgetha ng'ombe ihote kūruta mata maingī maria magiragia githimo kia pH gūikūrūka.
What feeding strategies can improve milk fat and protein content?,Nī njīra irīkū cia kūhe ng'ombe irio ingīhotithia kūongerera maguta na proteini iria-inī?
"Feeding Strategies to Maximize Milk Solids include; proper ration formulation;
maximum feed intake; monitoring dietary composition (use routine forage, feed analyses);","Njīra cia kūhe irio nīguo tuone iria imata nī hamwe na; gūthondeka irio njigananīru maūndū-inī moothe, kūhe ng'ombe irio īkahūna, gūthūrima irio kaingī kana nīirī na indo ciothe irabatarania na kaingī ūkahe ng'ombe mahuti."
"harvesting and/or buying high-quality forage and proper forage allocation; properly feeding protein, energy, fiber, minerals and vitamins.","kūgetha kana ona kūgura mahuti marī na ūkūrū ūria wagīrīire, kūhe proteini njiganu, irio cia hinya kana carbohydatres, fibre, cumbī na vitameni."
How do I adjust rations for high-producing dairy cows?,Hihi ingīka atia nīguo hote kūhūnia ng'ombe iria īrī na iria rīingī?
The ration should be available to the cows 22 to 24 hours a day.,Ng'ombe īratura iria rīingī no mūhaka ciigīrwo irio njega mathaa 22 nginya 24.
What is the importance of body condition scoring in dairy cow nutrition?,Hihi gūthūrima ūrīa mwīrī wa ng'ombe ūhana nī gwabata ūrīkū mīrīre-inī ya irio?
Regular condition scoring allows farmers to monitor nutritional trends and provide sufficient warning to take action,Gūthūrima mwīrī wa ngombe ya iria kaingī gūteithagia kūmenya kana irio iria īrarīa nīiramīagīrīra na ūndū ūyū ūkahe mūndū mwerekera wa ūrīa ūkūmīhe irio.
How do I manage nutrition for dairy cows in hot weather?,Ingīhota atia kūhe ng'ombe cia iria irio iria ciagīrīire rīrī kūrī na ūrugarī mūingī?
Feeding high quality fiber is preferred over minimal fiber diets during hot weather.,Hebata kūhe irio īrī na fibre nyingī hīndī iria ūrūgarī ūrī mūingī.
What are the best practices for feeding dairy cows in cold weather?,Nī njīra irīkū njega cia kūhe ng'ombe cia iria irio hīndī ya heho?
By using high-quality feed for dairy cattle is crucial during the cold season.,Irio cia gīkīro kia igūrū na irī na hinya mūingī nī ciendekanaga hīndī ya heho.
"The best feed for cattle in winter often contains grains like wheat, barley, rye, and maize on top of hay, forage, and silage.","Irio njega nī iria irī na ngano, mwere, mūhīa na mbembe wongereīre nyeki nyūmithie, mahuti na silage."
"How do I prevent metabolic disorders milk fever, through nutrition?",īgīrigīrīria atīa mīrimū ya mīrīre ta ng'ombe kūremwo nī kūrūgama yaciara?
Milk fever is a common metabolic disorder in dairy cattle.,Mūrimū wa ng'ombe kūremwo nī kūrūgama nī wonekaga kaingī kuri ng'ombe cia iria.
"It generally affects older, high producing cows.","Maita maingī, mūrimū ūyū ūrwaragwo nī ng'ombe ngūrū na iria iraruta iria rīingī."
Most milk fever cases occur within 48 to 72 hours of calving when demand for calcium for milk production exceeds the body’s ability to mobilize calcium reserves.,"Thīna ūyū wīyumagīria mathaa 48 nginya 72 thutha wa ng'ombe gūciara, rīrīa calcium īria yendekaga gūthodeka iria īredekana kwa wūingî gūkīra ūrīa mwīrī ungīhota kūmīthondeka."
Fever is amisnomer as body temperature is usually below normal.,Ūrugarī wa mwīrī nī wūikūrūkaga thī ya haria wagīrīirwo.
"Low blood calcium interferes with muscle function throughout the body causing general weakness, loss of appetite and eventually heart failure.","Kūnyiha kwa calcium nī kūgiragia cīiga cia mwīrī irute wīra ūrīa cīagīrīire ūndū ūria ūcūngagīrīria kwaga hinya, kuremwo ni kūria na mūthia kūrugama kwa ngoro."
"Signs include -the cow experiences muscle tremors, lack of appetite and unsteadiness.","Ndariri cia mūrimū ūyū nī kuinaina, kuremwo nī kūrīa na kwaga mītūkī."
"Eventually, the cow is unable to rise, body temperature falls, and constipation occurs.","Macūngīrīro nī ng'ombe kūremwo kūrūgama, ūrugarī wa mwīrī ūgaikūrūka thī ona kūūmīrwo nī kīoro"
Cows go down to a sitting position often with a kink in the neck.,Ng'ombe ikomaga ta ciikaire thī na igakūja ngingo.
Death may occur if the cow is not treated promptly.,Ng'ombe no īkūe īngīaga kūrigitwo na ihenya.
Managing the diet can be a valuable aid in preventing milk fever.,Kūhe irio ūria kwagīrīire nī gwabata harī kūrigīrīria thīna ūyū.
"The key to prevention is managing a dry (close-up) cow nearing parturition, which should be kept on a low calcium diet.",Njīra njega ya kūrigīrīria thīna ūyū nī gūtiga gūkama ng'ombe iria īkuhīrīirie gūciara na njīra ya gūcihe irio ītari na cumbi mūingī wa calcium.
Such a diet stimulates the calcium regulatory system to keep the blood levels normal by mobilizing the body stores from the bone.,Irio cia mūthemba ūyū nîihotithagia mwīrī kūmenyera kūhūthira calcium īrīa yaigīte mahīndī-inī ītamūthithū.
"Lucerne, a feed high in calcium and potassium, should thus not be a major ingredient in close-up dry cow diets to avoid too high calcium levels before calving.","Mahuti ma lucerne īrīa īkoragwo na calcium na phosphorus kwa wūingī, ndībatiī kūheo ng'ombe iria cikuhīrīirie gūciara kwa wūingī nīguo calcium ndīgakīre haria yagīrīire mbere ya gūciara."
"When the demand for calcium increases at calving, calcium can be mobilized much more rapidly thus preventing milk fever.","Thutha wa gūciara, calcium nīyendagwo kwa wūingī mwīrī-inī na nīūndū ūcio, ng'ombe nī īhotaga kūmīhūthīra o naihenya na kūrīgīrīria ng'ombe kūnyitwo nī thina wa milk fever."
"In early lactation, high-yielding cows should receive as much calcium as possible.",Ng'ombe īrī na iria rīingī yagīrīire kūheyo calcium nyingī mīeri-inī ya mbere thutha wa gūciara.
High-risk cows can be injected with vitamin D3 2–8 days before calving,"Nacio iria īrī ūgwati-inī, ithecwo vitamin D3 thikū 2-8 mbere ya gūciara."
What are the nutritional requirements for dairy cows during the dry period?,"Nī mītheba īrīkū ya irio yagīrīire kūheo ng'ombe cia iria rīrīa īrī thīnī wa dry period, kana rīrī itarakamwo?"
High yielding milking cows may drink 150 to 200 L water/d during the hot season.,Ng'ombe irī na iria rīingī no inyue lita 150 nginya 200 cia maaī o mūthenya rīrīa kwīna rīua rīhiū.
Ensure there is enough water,Hebata wa gūciīgīra maaī ma kūigana.
How do I evaluate the quality of silage and other stored forages for dairy cow diets?,īngīhota kūmenya atīa wagīrīru wa silage na mahuti marīa mangī ma ng'ombe?
Forage quality can be defined simply as the ability of the dairy cow to digest and utilize the nutrient components provided by the forage source,Wagīrīru wa mahuti no ūtaūrwo kwa njīra hūthū irīa nīyo ūhoti wa ng'ombe kūhota gūthīa na kūhūthira nutrients kana irio iria irī mahuti-inī macio
What are the benefits of grazing for dairy cow nutrition?,Nī moogūni marîkū mangiumana na kūrekereria ng'ombe cia iria kīeni-inī?
"A cow that grazes has a choice on what to feed on,when and how to do as opposed to a confined cow.","Rīrīa ng'ombe īkūrīithio kīenī-inī, nīirī wīyathi wa gūthura kūrīa kīria īkwenda, rīrīa īkwenda ona njīra īrīa īkūrīa nayo. Ūū nī ūkīringithania na ng'ombe īhingīrītwo ciugū-inī."
This allows the cow to explore many eating options at hand.,Ūndū ūyū ūhotithagia ng'ombe ya kūrīithio gūkorwo na njīra nyingī cia gūthura kīria īkwenda kūria.
How do I optimize pasture utilization for dairy cow nutrition?,Ingītungata atīa iharo cia kūrīithia ng'ombe nīguo cikorwo na umithio makīria harī kūhūnia ng'ombe?
"When forages must be harvested, especially in times of scarcity,","Rīrīa mahuti matwuīka no mūhaka matuo, makīria rīrīa kwīna wagi wamo,"
there should be an emphasis on reaping as much fibre as possible with sufficient length to ensure the cow's gut functions properly and keeps her healthy.,"nī wega kūmagetha rīrīa marī makūrū wega, marī na fibre ya kūigana na ūraihu ūria wagīrīire nīguo nda ya ng'ombe īgaikara na rīera rīega rīrīa īkūria, na īgaikara īna ūgima mwega wa mwīrī."
How do I monitor and adjust feed intake to optimize milk production and cow health?,Ingīhota atīa gūthuthuria na kūgarūra mīrīre ya ng'ombe nīguo īhe iria rīingī na īikare īna ūgima mwega wa mwīrī?
Adjust the ratio accordingly to meet the changing needs of the cows and optimize performance.,Hebata wa gūcenjia ithimo cia irio kūringana na mabataro ma ng'ombe.
Monitor Body Condition Score: Regularly assess the body condition score (BCS) of the cows,Hebata wa gūikara ūgīthuthuragia mwīrī wa ng'ombe o ūrīa īrarīa.
What are the risks associated with mycotoxins in dairy cattle feed?,Nī mogwati marīkū makuruhanīte na mīmera īrīa īkoragwo na thumu irio-inī cia ng'ombe?
Mycotoxins e.g aflatoxins  are naturally occurring compounds produced by fungi growing on plants in the field or during storage.,Mīmera īrīa īkoragwo na thumu ta aflatoxin nī njamuthi cionekanaga kwa raithi mahuti-inī rīrīa mekūigwo kana o na marī mīgūnda-inī.
"Feeding large quantities has resulted in decreased feed intake, decreased milk production, and some mild liver lesions.","Rīrīa ng'ombe ikūrīa njamuthi ici kwa wūingī, nīicokaga ikagiria ng'ombe kūrīa irio kwa wūingi, ikanyihia iria o na rīngī ini norīomboke hanini."
"Consumption of feed contaminated with these toxins may cause mycotoxicoses in animals, characterized by a range of clinical signs depending on the toxin, and sometimes can lead to death of animals","Rīrīa ng'ombe ikūrīa irio irī na njamuthi ici, nīcionanagia ndariri itiganīte kūringana na mūthemba wa njamuthi, na rīngī ng'ombe icio no ikue."
How do I manage fatty liver syndrome in cows?,Ingīhota atia kūhiūrania na mūrimū wa ng'ombe wa fatty liver?
Fatty liver disease is a disorder of highly productive dairy cows resulting from an excessive negative energy balance at the onset of lactation.,Mūrimū wa fatty liver ūnyitaga ng'ombe iria īrī iria rīingī nīūndū wa gūkorwo īgībatara hinya mūingī wa gūthodeka iria thikū nini thutha wa gūciara.
Mobilization of large amounts of body fat reserves in response to insufficient dietary energy supply results in a transfer of fatty acids to the liver.,"Ūndū wonekanaga rīrīa ng'ombe yakorwo ndīraigania hinya kuuma harī irio iria īraheo na niūndū ūcio, yambagīrīria kūhūthīra mūthithū wa hinya, kana maguta, ūrīa yeigīire thīnī wa mwīrī wayo na rīngī maguta maya nīmakīraga makaīngīra ini-inī."
Excessive amounts are deposited in the hepatocyte as trigylcerides and can result in disturbed liver function and liver cell injury.,"Maguta mangīkīra thīinī wa ini, nīmarīthūkagia."
"The condition is associated with pronounced ketosis, feed intake depression, and decreased productivity; severe cases lead to liver failure and a fatal outcome.","Ūndū ūyū wītagwo ketosis ūrīa ndariri ikoragwo nī hamwe na ng'ombe kūremwo nī kūrīa, ūnyihu wa iria, na ketosis īngīneneha, ini rīthukaga biū na ng'ombe īgakua."
Diagnosis can be made directly by determining the liver fat content but is most commonly done indirectly by assessing severity and duration of negative energy balance.,"Kūmenya kana ng'ombe nīnyite nī mūrimū ūyū, njīra ya gūthuthuria mūigana wa maguta thīinī wa mwīrī no īhūthīke, no kaingī kūhūthagīrūo njīra ītarī ya īmwe kwa īmwe nayo nī kūrora ihinda rīrīa ndariri ikoretwo ikīoneka."
How do I ensure my cows receive adequate nutrition while grazing on pasture?,Ingīhota kūgacirithia atia kūhūna kwa ng'ombe iria irīithagio cieni-inī?
"If grazing, consuming hay, or feeding on other harvested roughage, cattle should either be provided free-choice access to a complete mineral supplement.","Angīkorwo ng'ombe īrarīithio weru-inī, kana iraheo nyeki nyumithie, nīciagīrīirwo kūheo cumbī mūiganu ūtari wa gūthimīrwo."
This complements the forage base of the ration or be given another supplement that contains the amount necessary to meet the animal's requirements.,Cumbi mūiganu na indo ingī iria citeithagia kūhingia mabataro ma mwīrī wa ng'ombe .
What are the nutritional needs of dairy cows during the transition period between dry and lactating stages?,Ng'ombe ībataraga irio cia mūthemba ūrikū rīrīa irī gatagati-inī ga gutigithio gukamwo na hīndī īria irakamwo?
"To prevent impaired immune function, add appropriate amounts of trace minerals and vitamins","Nīguo kūgiria kūgūmīrwo nī mīrimū, hebata kūhe ng'ombe ithimi iria ciagīrīire cia cumbī na vitamins."
How do I assess the body condition of my dairy cows and adjust their diet accordingly?,Hihi īngīhota atia gūthuthuria mwīrī wa ng'ombe ciakwa nīguo hote gūcicenjeria irio na njīra iria yagīrīire?
This can be done by regular scoring of the cow to ensure you meet the health and nutrition of the cow at a particular stage.,Ūndū ūyū ūngīkīka na njīra ya gūthuthuria kaingī ūrīa mwīrī wa ng'ombe ūhana nīguo ūgima wa mwīrī wayo ūgaikaraga ūrī mwega hamwe na mīrīre yayo.
This will also avoid overfeeding/underfeeding of the cow and detection of health challenges on time.,Gūthuthuria gūkū gūteithaiga wanangi wa irio kana kūhe ng'ombe irio nini o na nīngī nīgūgateithia kūmenya rīrīa mūrimū ūracema ng'ombe.
What are the nutritional requirements replacement heifers?,Mori iria ireragwo igatuīka rūūru rwa rūciū ibataraga irio irīkū?
heifers that are meant to replace/replacements should be managed so that they reach 60-65% of their expected mature body weight prior to the breeding season.,Mori irongoreirio gūtwīka rūūru rwa rūciū ibatiī gūkorwo ikinyītie ūritū wa 60-65% ya kilo yacio rīrīa irī ng'ima ihinda ria kūheo ndume rīa mbere.
This way they ensure a strong flock ready to produce,Ūndū ūyū ūhotithagia kūgia na rūūrū rwīna ūhoti wagūciarana.
What are the potential consequences of inadequate mineral nutrition in dairy cattle?,Nī maūmīrīra marīkū marehagwo nī wagi kana ūnyihu wa cumbī irio-inī cia ng'ombe cia iria?
"Even small imbalances or deficiencies can develop into reproductive, health and milk production problems.","Wagi wa cumbī irio-inī cia ng'ombe kana o na kwaga wūigananīru mūnini wa cumbī, kūhotomagia ūgima mwega wa mwīrī, maciaro na kūrehe ūnyihu wa iria."
"As herd milk production increases, it will become more critical to balance and fine-tune the dairy cow’s mineral and vitamin feeding program.","O ūrīa iria rīraingīha thīinī wa rūūru, hebata gūthondeka mūtaratara mwega wa kūhe cumbī na vitamins."
"Generally, the two sources of minerals include natural (organic) feeds (forages and grains) and inorganic mineral supplements to balance the minerals present in the forages and grains.","Kaingī, macumbī moimaga irio-inī iria ng'ombe īrarīa ta mahuti na mbembe, kana marīa magūthondekwo, marīa makoragwo marī makuongererwo nīguo īiganie cumbī ūrīa īraruta mahuti-inī na irio-inī ta mbembe."
How do I prevent nutritional imbalances in my dairy cow herd?,īngīgitīra atīa wagi kana ūnyihu na kwaga kūiganana kwa irio harī ng'ombe cīa gūkama?
"This can be achieved by ensuring the dairy cattle are fed a ratio that is  balanced for protein, energy, fiber, vitamins and minerals","Nī wega kūhe irio ciigananīirie indo ciothe iria ciendekaga thīnī wa mwīrī iria nī hamwe na protein, energy ,vitamins, fiber na cumbī."
What are the nutritional requirements for dairy cows producing colostrum and milk for newborn calves?,Ng'ombe njiairī īraruta gīthana ībatiī kūheo irio ihana atia?
"The three most essential nutrients for calf growth and development are water, energy and protein.","Nī ūndū wa gūkūra kwa mwīrī wa njaū na njīra njega, maaī, energy na protein nīcio cia bata makīria."
"Calves also requires Fibre, minerals and vitamins , but play a smaller role","Njaū nī ībataraga fiber, cumbī na vitamins no kwa ithimo nini."
How do I calculate the cost-effectiveness of different feed options for my dairy cows?,Nī njīra īrīkū njega ya kūringithania thogora wa irio itiganīte īngīhee ng'ombe ciakwa?
feed costs and farm gate price of milk determine the profitability of a dairy enterprise.,Ngarama ya irio na thogora wa iria nīcio ituaga baida ya ūrithi.
An enterprise may opt to produce the maximum amount of milk irrespective of the profit margin.,Mūgūnda mūna no ūkorwo wīna mūoroto wa gūkama iria rīingī biū hatarī gwīkīrīra baida īria īronekena.
This is termed maximum production.,Ūndū ūyū wītagwo mūigana ūria mūnene wa magetha.
"If the milk price is high, this method may coincide with maximum profit.","Thogora wa iria ūngīkorwo wīmūnene, nogūo baida īnenehaga."
"On the other hand, an enterprise using home-grown forage may or may not produce the maximum amount of milk but makes a profit.","Tūkīrora mwena ūngī, mūgūnda ūhūthagīra mahuti magwīkūrīria, wahota kwaga gūkama iria rīingī no noūthondekaga baida."
This happens when the cost of concentrate is too high.,Ūndū ūyū wonekaga rīrīa irio cia mūtu irī nagoro mūno.
"Farm gate price of milk also depends on location, with peri-urban farmers getting better prices.","Thogora wa iria ningī nīūringanaga na kūria mūgūnda ūri, kana itūra."
"A true maximum profit ration program includes a least-cost function, incorporates milk price information, and uses maximum profit (income over feed cost) as one of the constraints or specifications on which to formulate.","Mīgūnda iria īkūhīrīirie mataūni nīyendagia iria na thogora mwegega. Mūtaratara mwega wa gūthondeka baida njega wonekaga rīria ngarama yakūrīithia ī nini, na thogora wa iria nī ūīkaine."
What are the nutritional needs of dairy cows during the breeding season?,Nī irio cia mūthemba ūrīkū ciagīrīire kūheo ng'ombe cia iria hindī ya gūciciarithania?
Heifers can be reared on good-quality pasture as their nutrient requirements are low (growth and maintenance).,Mori no cirīithīrio ciieni-inīnjega nīgukorwo ūbatari wa irio kana nutrients ti mūnene (gūkūra na kūgacīrithia).
Supplementation with concentrate should be at 1% of body weight with 12–14% crude protein for heifers on legume forage and 15–16% crude protein on grass forage.,Irio cia mūtu ciagīrīire kūongererwo na gīthimi kīa 1% kīa ūritū wa mori na 12-14% proteini iria cīigīirwo mahuti mūthemba wa legumes na 15-16% angīkorwo nī nyeki.
"Protein is extremely important in the diet of growing heifers to ensure adequate frame size, wither height and growth.","Protein nī yabata mūno kūrī mori irakūra nīguo kūgacīrithia ūnene, ūraihu ona kūongerera ūritū."
Avoid short heifers by balancing the ration and including enough crude protein.,Wītheme mori nguhī na njīra ya gūcihe irio njega īrī na protein ya kūigana.
"Feeding heifers too much energy leads to fat infiltrating the mammary glands, inhibiting development of secretory tissue, thus reducing milk yield.","Mori īngīheo irio nyingī cia hinya, mūkamo ndūkuraga wega niūndū wa maguta kūingīra nyondo-inī na no yage kūruta iria wega ihinda rīakinya rīa gūkamwo."
"Underfeeding results in small-bodied heifers, which experience difficulty during  calving (dystocia).","Ningī kūhe irio nini gūcungagīrīria mori ikagīa mīrī mīnini, ūndū ūyū ūkarehe ūgwati hindī ya gūciara yakinya."
"Overfeeding heifers on feed high in energy but low in protein results in short, fat  heifers; high protein and low energy feed results in tall, thin heifers","Kūhe mori irio nyingī cia hinya na protein nini gūtūmaga ikūre irī noru na igakuhīha, ningī ungīcihe irio cia hinya itarī njiganu īgatūma mori ikūre irī njeke na ndaihū."
How do I handle problems associated with high temperatures that lead to herd stress?,īngīhota atia kūhiūrania na mathīna marīa marehagwo nī ūrugarī mūingī ūgatuma ng'ombe īgiīke?
By providing enough water. You may also ensure ventilation within the dairy unit by providing enough ventilations or introducing fans,Thīna ūyū ūrūagwo naguo na njīra ya kūhe maaī maingī. Ningī nowikīre huhirio kana wikīre feni cia kūhurutīra thīinī wa ciūngū cia ng'ombe.
What are the nutritional requirements for dairy cows in different lactation stages?,Nīmūrīre ūrīku wagīrīire kūheo ng'ombe cia iria mahinda ngūrani ma mūtūrīre wayo?
"Carbohydrates, amino acids, fatty acids, minerals, vitamins, and water are all important at this stage.","Carbohydrates, amino acids, fatty acids, cumbī, vitamins na maaī ciothe nī ciabata mahinda mothe."
Good animal husbandry starts at breed selection and good animal husbandry practices.,Ūrīithi mwega wa mahiū wambagīrīria rīrīa ng'ombe cia gūciarithania iracagūrwo na kūrūmīrīra mītugo mīega ya ūrīithi.
How do I manage nutrition for dairy cows in intensive housing systems?,Ingīhota atia kūgacīrithia mīrīre ya ng'ombe iria ihingagīrwo?
This can be done by managing your herds in groups.,Ūndū ūyū ūngīhotekeka na njīra ya kūgayania ng'ombe na ikundi cia rika.
Ensuring that you group your cows into age groups so that you provide feeds depending on the needs of each cow.,Ūgūcihe irio kūringana na bata wa ngurubu īyo.
How do I optimize feed efficiency and reduce feed waste in dairy cow nutrition programs?,Ingīgacīrithia atia mīhere na kūnyihia wanangi wa irio ūrīithi-inī wa ng'ombe ya iria?
Regularly evaluate the nutrient composition of feed ingredients to ensure accurate ration formulation.,Hebata gūthūrima mūigana wa nutrients irio-inī nīguo gutigīrīra irio icio nī nginyaniru.
Conduct feed tests to determine the quality and nutritional value of the feed.,Nīwega gūthima irio cia ng'ombe nīguo kūmenya kana nīirī na ūkinyanīru wa nutrients ūrīa wagīrīire.
"Optimize Forage Quality: Forages, such as hay and silage, are crucial components of a dairy cow's diet.","Mahuti ta silage o na marīa momithie ta nyeki, nī mabata ūrīithi-inī."
Keep track of the amount of feed consumed by each cow.,Nīwega kūmenya githimi kia mūigana wa irio iria ng'ombe irarīa.
This information helps identify any variations or potential issues and allows adjustments to be made to the ration if needed.,Ūhoro ūyū ūteithagia kūmenya ūtiganu maūndū morū marīa mangįkorwo makīyumīria kana ona ūtiganu ūria ūngikorwo wīho na kūhotithia kwoya ikinya rīrīa riagīrīire.
Incorporating by-products and alternative feeds can be a cost-effective strategy.,Gūtukania matigari na mīthemba īngī ya magetha no ūkorwo ūrī mūbango ūtarī na goro.
"For example, distillers’ grains, bakery waste, or citrus pulp can be used as alternative feed sources.","Kwa mūhiano, matigari ma īganda cia njohi, mīgate o na macica nī imwe cia ihumo cia irio cia ng'ombe."
"However, consult with a nutritionist to ensure proper inclusion levels and maintain a balanced diet.","O na kūrī ūguo, hebata gwetha mūtaramu wa mīrīre mīega nīguo agūteithie gūthondeka irio njega cīgananīrie maūndū mothe."
What are the common diseases affecting dairy cows in Kenya?,Nī mīrimū īrikū īgūmagīra ng'ombe cia iria mūno gūkū Kenya?
"mastitis,anthrax,Black Quarter,Foot-and-mouth cattle disease,Milk fever cattle disease","Mīrīmū ino nī hamwe na mastitis, mūūrirū, foot and mouth na milk fever."
